ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_For_Days,Family_Size,TotalSpent,TotalPurchases,SpendPerPurchase,DealRate,WebChannelShare,CatalogChannelShare,StoreChannelShare
9120,1962,Graduation,Single,66565.0,0,1,2012-12-05,80,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,3,11,0,64,4890,2,1065,27,39.44444444444444,0.14814814814814814,0.26666666666666666,0.13333333333333333,0.6
891,1951,Master,Together,29298.0,1,1,2013-09-07,60,6,0,2,2,0,1,1,1,0,2,5,0,0,0,0,0,0,3,11,0,75,4614,4,11,9,1.2222222222222223,0.1111111111111111,0.3333333333333333,0.0,0.6666666666666666
10381,1979,Graduation,Single,47691.0,0,1,2013-07-05,43,14,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,47,4678,2,21,10,2.1,0.1,0.3333333333333333,0.0,0.6666666666666666
3525,1970,Graduation,Together,38200.0,1,1,2012-12-07,19,12,0,4,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,56,4888,4,17,11,1.5454545454545454,0.09090909090909091,0.3333333333333333,0.0,0.6666666666666666
6818,1974,Graduation,Married,44989.0,0,1,2012-09-12,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,3,11,0,52,4974,3,369,22,16.772727272727273,0.22727272727272727,0.45454545454545453,0.09090909090909091,0.45454545454545453
3526,1968,PhD,Married,38443.0,1,1,2014-01-27,58,32,0,5,0,0,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0,58,4472,4,38,13,2.923076923076923,0.15384615384615385,0.25,0.0,0.75
8181,1978,2n Cycle,Single,38593.0,1,0,2013-09-13,42,51,12,49,17,24,24,3,4,1,3,8,0,0,0,0,0,0,3,11,0,48,4608,2,177,19,9.31578947368421,0.15789473684210525,0.5,0.125,0.375
1029,1970,PhD,Together,64413.0,0,1,2013-08-01,27,200,5,44,0,10,20,1,5,1,5,5,0,0,0,0,0,0,3,11,0,56,4651,3,279,17,16.41176470588235,0.058823529411764705,0.45454545454545453,0.09090909090909091,0.45454545454545453
7369,1981,Master,Married,36959.0,1,0,2013-10-02,56,25,6,25,6,0,0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,45,4589,3,62,15,4.133333333333334,0.13333333333333333,0.4,0.0,0.6
2574,1977,PhD,Married,61996.0,0,1,2013-01-31,27,1050,12,144,0,0,24,3,6,4,8,5,0,1,0,1,1,0,3,11,1,49,4833,3,1230,26,47.30769230769231,0.11538461538461539,0.3333333333333333,0.2222222222222222,0.4444444444444444
8159,1968,Graduation,Married,51287.0,1,1,2014-04-01,10,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,3,11,0,58,4408,4,182,18,10.11111111111111,0.16666666666666666,0.5,0.125,0.375
1160,1970,Graduation,Married,13260.0,1,1,2013-08-23,48,9,4,17,10,2,7,4,3,0,3,8,0,0,0,0,0,0,3,11,0,56,4629,4,49,18,2.7222222222222223,0.2222222222222222,0.5,0.0,0.5
10242,1966,PhD,Together,47472.0,1,1,2013-09-16,39,56,0,11,0,0,8,2,2,0,4,5,0,0,0,0,0,0,3,11,0,60,4605,4,75,13,5.769230769230769,0.15384615384615385,0.3333333333333333,0.0,0.6666666666666666
5253,1956,Master,Together,54603.0,1,1,2013-07-09,85,145,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,0,3,11,0,70,4674,4,227,23,9.869565217391305,0.2608695652173913,0.4,0.2,0.4
5966,1974,PhD,Married,45207.0,1,1,2012-11-10,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,3,11,0,52,4915,4,215,21,10.238095238095237,0.23809523809523808,0.3,0.1,0.6
5314,1951,Graduation,Together,40689.0,0,1,2013-03-18,69,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0,3,11,0,75,4787,3,444,28,15.857142857142858,0.25,0.5384615384615384,0.07692307692307693,0.38461538461538464
5081,1967,2n Cycle,Together,47821.0,1,1,2013-10-20,54,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,3,11,0,59,4571,4,47,13,3.6153846153846154,0.07692307692307693,0.25,0.0,0.75
5123,1951,Master,Married,27450.0,0,0,2013-04-15,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,3,11,0,75,4759,2,143,14,10.214285714285714,0.07142857142857142,0.3333333333333333,0.16666666666666666,0.5
5756,1983,Graduation,Together,39453.0,1,0,2014-04-03,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,43,4406,3,55,13,4.230769230769231,0.15384615384615385,0.4,0.0,0.6
8036,1971,2n Cycle,Together,26850.0,1,1,2014-04-18,10,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,3,11,0,55,4391,4,63,15,4.2,0.26666666666666666,0.2857142857142857,0.14285714285714285,0.5714285714285714
9058,1955,Graduation,Widow,79800.0,0,0,2012-09-23,65,1060,21,530,32,0,224,1,5,11,5,3,1,0,1,1,0,0,3,11,1,71,4963,1,1867,25,74.68,0.04,0.23809523809523808,0.5238095238095238,0.23809523809523808
5057,1961,Master,Married,61794.0,0,1,2013-09-14,74,264,47,188,54,47,11,2,4,4,10,2,0,0,0,0,0,0,3,11,0,65,4607,3,611,22,27.772727272727273,0.09090909090909091,0.2222222222222222,0.2222222222222222,0.5555555555555556
254,1955,Graduation,Together,53863.0,0,1,2014-05-17,4,399,4,30,6,4,30,3,7,1,7,7,0,1,0,0,0,0,3,11,0,71,4362,3,473,25,18.92,0.12,0.4666666666666667,0.06666666666666667,0.4666666666666667
4179,1959,Graduation,Together,24221.0,0,0,2013-08-20,94,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,3,11,0,67,4632,2,55,10,5.5,0.1,0.2,0.2,0.6
3710,1984,PhD,Single,39684.0,1,0,2012-10-12,41,19,0,35,6,4,17,2,2,1,2,7,0,0,0,0,0,1,3,11,1,42,4944,2,81,14,5.785714285714286,0.14285714285714285,0.4,0.2,0.4
7627,1975,Master,Married,92163.0,0,0,2012-12-12,25,817,183,797,106,163,20,0,5,11,5,2,0,0,1,1,0,0,3,11,1,51,4883,2,2086,23,90.69565217391305,0.0,0.23809523809523808,0.5238095238095238,0.23809523809523808
4501,1965,Master,Single,69882.0,0,0,2013-11-10,94,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0,3,11,0,61,4550,1,1478,21,70.38095238095238,0.047619047619047616,0.15789473684210525,0.3684210526315789,0.47368421052631576
6424,1977,Graduation,Together,33178.0,1,0,2014-01-30,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,3,11,0,49,4469,3,49,9,5.444444444444445,0.1111111111111111,0.25,0.0,0.75
3075,1972,PhD,Married,59973.0,0,0,2013-09-11,47,130,30,168,20,34,0,1,3,4,7,1,0,0,0,0,0,0,3,11,0,54,4610,2,382,16,23.875,0.0625,0.21428571428571427,0.2857142857142857,0.5
4992,1975,Master,Together,17459.0,1,0,2013-09-19,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,0,3,11,1,51,4602,3,69,16,4.3125,0.1875,0.5,0.16666666666666666,0.3333333333333333
5252,1969,Graduation,Divorced,23910.0,1,0,2012-10-26,80,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,3,11,0,57,4930,2,67,13,5.153846153846154,0.07692307692307693,0.4,0.0,0.6
7444,1969,Master,Married,42169.0,1,1,2013-10-19,20,19,0,9,0,0,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0,57,4572,4,30,14,2.142857142857143,0.14285714285714285,0.25,0.0,0.75
6919,1978,2n Cycle,Married,26224.0,1,0,2013-06-04,39,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,3,11,0,48,4709,3,63,15,4.2,0.2,0.3333333333333333,0.16666666666666666,0.5
3537,1981,Graduation,Together,31089.0,1,0,2012-08-17,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,3,11,0,45,5000,3,79,18,4.388888888888889,0.16666666666666666,0.42857142857142855,0.0,0.5714285714285714
10277,1961,Graduation,Single,30081.0,0,1,2013-02-21,27,36,0,2,0,0,4,1,1,0,3,7,0,0,0,0,0,0,3,11,0,65,4812,2,42,12,3.5,0.08333333333333333,0.25,0.0,0.75
2453,1960,Graduation,Together,62807.0,0,1,2012-08-31,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0,66,4986,3,819,28,29.25,0.10714285714285714,0.25,0.15,0.6
7972,1955,Graduation,Single,72906.0,0,0,2013-09-17,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,71,4604,1,1151,18,63.94444444444444,0.05555555555555555,0.1875,0.25,0.5625
895,1948,PhD,Married,61467.0,0,2,2012-12-09,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,3,11,0,78,4886,4,594,25,23.76,0.12,0.29411764705882354,0.11764705882352941,0.5882352941176471
1177,1966,Master,Together,49618.0,1,1,2013-01-26,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,3,11,0,60,4838,4,129,18,7.166666666666667,0.2222222222222222,0.42857142857142855,0.14285714285714285,0.42857142857142855
7141,1986,Master,Single,21888.0,1,0,2012-12-29,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,3,11,1,40,4866,2,213,22,9.681818181818182,0.18181818181818182,0.625,0.125,0.25
7232,1973,Graduation,Widow,42429.0,0,1,2014-02-11,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,3,11,0,53,4457,2,67,12,5.583333333333333,0.16666666666666666,0.2,0.2,0.6
8477,1956,Graduation,Divorced,26150.0,2,1,2013-03-11,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,70,4794,4,28,12,2.3333333333333335,0.08333333333333333,0.25,0.0,0.75
2457,1975,Basic,Married,30801.0,0,1,2012-10-26,23,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,3,11,0,51,4930,3,45,13,3.4615384615384617,0.15384615384615385,0.25,0.0,0.75
988,1965,Graduation,Married,81168.0,0,0,2014-05-07,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,3,11,0,61,4372,2,1193,21,56.80952380952381,0.047619047619047616,0.35294117647058826,0.23529411764705882,0.4117647058823529
7930,1969,Master,Single,26877.0,0,0,2013-08-19,74,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,3,11,0,57,4633,1,268,18,14.88888888888889,0.1111111111111111,0.3,0.1,0.6
4587,1944,Master,Widow,45006.0,0,0,2013-07-18,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,3,11,0,82,4665,1,266,15,17.733333333333334,0.06666666666666667,0.2727272727272727,0.09090909090909091,0.6363636363636364
6682,1973,Basic,Married,18978.0,1,0,2012-12-11,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,3,11,0,53,4884,3,37,13,2.8461538461538463,0.07692307692307693,0.25,0.0,0.75
6222,1967,Graduation,Married,22574.0,2,1,2013-10-28,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,59,4563,5,37,14,2.642857142857143,0.14285714285714285,0.4,0.0,0.6
10299,1969,PhD,Single,48240.0,0,0,2012-11-09,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,3,11,1,57,4916,1,882,30,29.4,0.1,0.2727272727272727,0.13636363636363635,0.5909090909090909
3083,1974,Graduation,Married,45837.0,1,1,2013-07-26,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,3,11,0,52,4657,4,373,25,14.92,0.2,0.46153846153846156,0.15384615384615385,0.38461538461538464
8953,1965,Master,Single,35791.0,2,1,2013-05-06,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,61,4738,4,35,14,2.5,0.14285714285714285,0.25,0.0,0.75
1503,1976,PhD,Together,162397.0,1,1,2013-06-03,31,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,3,11,0,50,4710,4,107,2,53.5,0.0,0.0,0.0,1.0
8650,1978,Graduation,Widow,54162.0,1,1,2013-03-18,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,3,11,0,48,4787,3,42,9,4.666666666666667,0.1111111111111111,0.25,0.0,0.75
10862,1960,Master,Married,30522.0,0,1,2012-08-17,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,3,11,0,66,5000,3,326,19,17.157894736842106,0.2631578947368421,0.08333333333333333,0.16666666666666666,0.75
2782,1961,PhD,Married,54456.0,0,1,2013-07-11,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,3,11,0,65,4672,3,404,23,17.565217391304348,0.13043478260869565,0.42857142857142855,0.07142857142857142,0.5
6941,1971,Graduation,Single,31632.0,0,0,2013-07-14,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,3,11,0,55,4669,1,95,13,7.3076923076923075,0.07692307692307693,0.4,0.2,0.4
10972,1949,Graduation,Widow,72298.0,0,0,2014-03-10,52,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,3,11,0,77,4430,1,939,15,62.6,0.06666666666666667,0.3076923076923077,0.23076923076923078,0.46153846153846156
10708,1978,2n Cycle,Single,36975.0,1,0,2013-12-28,50,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,48,4502,2,33,12,2.75,0.08333333333333333,0.25,0.0,0.75
6583,1955,2n Cycle,Married,72635.0,0,0,2013-06-03,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,3,11,0,71,4710,2,981,24,40.875,0.041666666666666664,0.3,0.4,0.3
3641,1976,Graduation,Married,13624.0,1,0,2013-01-20,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,50,4844,3,36,13,2.769230769230769,0.15384615384615385,0.4,0.0,0.6
10156,1975,Graduation,Single,84196.0,0,1,2013-06-03,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,3,11,0,51,4710,2,1237,23,53.78260869565217,0.043478260869565216,0.42105263157894735,0.21052631578947367,0.3684210526315789
4299,1960,Graduation,Together,70971.0,0,1,2012-09-21,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,0,3,11,1,66,4965,3,1825,41,44.51219512195122,0.17073170731707318,0.4074074074074074,0.4074074074074074,0.18518518518518517
3469,1977,PhD,Divorced,34487.0,1,1,2012-09-06,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,3,11,0,49,4980,3,103,18,5.722222222222222,0.16666666666666666,0.5,0.0,0.5
5063,1977,Graduation,Single,28769.0,1,0,2012-12-18,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,3,11,0,49,4877,2,191,21,9.095238095238095,0.14285714285714285,0.4444444444444444,0.1111111111111111,0.4444444444444444
10727,1970,PhD,Married,69084.0,1,0,2013-11-19,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,3,11,0,56,4541,3,1586,33,48.06060606060606,0.06060606060606061,0.30434782608695654,0.13043478260869565,0.5652173913043478
9624,1958,PhD,Together,65488.0,0,0,2014-06-13,46,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,3,11,0,68,4335,2,963,15,64.2,0.06666666666666667,0.23076923076923078,0.3076923076923077,0.46153846153846156
5156,1970,2n Cycle,Married,62466.0,0,1,2014-01-15,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,3,11,0,56,4484,3,889,30,29.633333333333333,0.16666666666666666,0.2857142857142857,0.14285714285714285,0.5714285714285714
4376,1960,2n Cycle,Single,32218.0,0,0,2014-02-15,27,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,0,3,11,1,66,4453,1,93,14,6.642857142857143,0.07142857142857142,0.3333333333333333,0.16666666666666666,0.5
8923,1973,Graduation,Single,83917.0,0,0,2013-04-18,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,0,3,11,1,53,4756,1,1587,24,66.125,0.041666666666666664,0.3,0.35,0.35
8461,1962,Graduation,Divorced,46102.0,2,1,2014-03-10,3,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,64,4430,4,16,11,1.4545454545454546,0.09090909090909091,0.3333333333333333,0.0,0.6666666666666666
6945,1952,Graduation,Single,84574.0,0,0,2013-06-04,72,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,3,11,0,74,4709,1,1375,37,37.16216216216216,0.02702702702702703,0.2903225806451613,0.3548387096774194,0.3548387096774194
944,1962,Graduation,Married,56181.0,0,1,2013-01-08,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,3,11,0,64,4856,3,393,18,21.833333333333332,0.05555555555555555,0.3076923076923077,0.15384615384615385,0.5384615384615384
1907,1950,Master,Divorced,63120.0,0,1,2012-09-28,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,0,3,11,1,76,4958,2,1477,33,44.75757575757576,0.15151515151515152,0.38095238095238093,0.19047619047619047,0.42857142857142855
701,1971,Graduation,Married,73691.0,0,1,2013-11-06,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,3,11,0,55,4554,3,1179,20,58.95,0.1,0.375,0.125,0.5
3856,1960,Graduation,Together,63381.0,0,1,2012-10-05,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,3,11,0,66,4951,3,1005,28,35.892857142857146,0.14285714285714285,0.18181818181818182,0.22727272727272727,0.5909090909090909
4149,1948,PhD,Together,76140.0,0,0,2014-05-13,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,3,11,0,78,4366,2,1348,23,58.608695652173914,0.043478260869565216,0.25,0.45,0.3
2131,1959,PhD,Divorced,62859.0,0,1,2012-12-30,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,3,11,0,67,4865,2,1307,29,45.06896551724138,0.13793103448275862,0.47368421052631576,0.21052631578947367,0.3157894736842105
2942,1964,Graduation,Single,45906.0,0,1,2013-05-07,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,3,11,0,62,4737,2,486,20,24.3,0.1,0.38461538461538464,0.3076923076923077,0.3076923076923077
1173,1947,Master,Together,77632.0,0,0,2013-03-10,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,0,3,11,1,79,4795,2,2252,15,150.13333333333333,0.06666666666666667,0.3333333333333333,0.16666666666666666,0.5
4381,1971,PhD,Married,46463.0,1,1,2013-08-18,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,3,11,0,55,4634,4,235,23,10.217391304347826,0.30434782608695654,0.3,0.1,0.6
4611,1970,Graduation,Together,105471.0,0,0,2013-01-21,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,0,3,11,1,56,4843,2,1724,33,52.24242424242424,0.0,0.3,0.26666666666666666,0.43333333333333335
3376,1970,Master,Divorced,55282.0,1,0,2013-12-13,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,3,11,0,56,4517,2,235,15,15.666666666666666,0.06666666666666667,0.3,0.1,0.6
4679,1977,Master,Married,78710.0,0,1,2014-05-23,42,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,3,11,0,49,4356,3,1092,32,34.125,0.09375,0.28,0.24,0.48
10928,1958,Graduation,Together,66886.0,0,1,2013-09-16,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,3,11,0,68,4605,3,599,22,27.227272727272727,0.09090909090909091,0.4666666666666667,0.06666666666666667,0.4666666666666667
4248,1960,Master,Single,98777.0,0,0,2014-02-17,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,3,11,0,66,4451,1,2008,20,100.4,0.0,0.21052631578947367,0.3157894736842105,0.47368421052631576
6728,1985,Graduation,Together,29103.0,1,0,2012-08-27,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,3,11,0,41,4990,3,48,15,3.2,0.13333333333333333,0.25,0.0,0.75
6661,1974,Graduation,Married,67445.0,0,1,2012-08-12,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0,52,5005,3,1174,38,30.894736842105264,0.13157894736842105,0.3333333333333333,0.2222222222222222,0.4444444444444444
4725,1950,PhD,Together,50616.0,0,1,2014-04-13,71,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,3,11,0,76,4396,3,67,9,7.444444444444445,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.6666666666666666
3277,1955,Graduation,Divorced,49431.0,0,1,2012-08-03,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,3,11,0,71,5014,2,365,23,15.869565217391305,0.08695652173913043,0.5384615384615384,0.07692307692307693,0.38461538461538464
5555,1975,Graduation,Divorced,153924.0,0,0,2014-02-07,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,11,0,51,4461,1,6,0,0.0,0.0,0.0,0.0,0.0
2564,1953,Graduation,Together,61278.0,0,1,2014-01-04,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,3,11,0,73,4495,3,165,16,10.3125,0.125,0.375,0.125,0.5
946,1958,2n Cycle,Together,26490.0,0,0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,68,4964,2,210,17,12.352941176470589,0.11764705882352941,0.3333333333333333,0.1111111111111111,0.5555555555555556
3867,1947,PhD,Together,73059.0,0,1,2013-08-31,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,3,11,0,79,4621,3,1095,30,36.5,0.03333333333333333,0.36,0.12,0.52
6940,1966,PhD,Single,46734.0,1,2,2013-10-21,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,3,11,0,60,4570,4,223,18,12.38888888888889,0.2222222222222222,0.375,0.25,0.375
55,1963,Graduation,Together,56253.0,0,1,2012-12-07,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,3,11,0,63,4888,3,597,28,21.321428571428573,0.14285714285714285,0.3888888888888889,0.1111111111111111,0.5
7093,1985,Graduation,Married,19986.0,1,0,2013-11-14,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,3,11,0,41,4546,3,22,11,2.0,0.09090909090909091,0.0,0.0,1.0
5084,1975,Graduation,Widow,58330.0,0,1,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,51,4505,2,1064,28,38.0,0.03571428571428571,0.2608695652173913,0.17391304347826086,0.5652173913043478
1777,1980,Basic,Married,25965.0,0,0,2012-09-07,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,3,11,0,46,4979,2,74,14,5.285714285714286,0.07142857142857142,0.4,0.0,0.6
8162,1956,Master,Together,14661.0,0,0,2013-01-01,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,70,4863,2,26,11,2.3636363636363638,0.09090909090909091,0.25,0.0,0.75
10826,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,67,4867,2,60,13,4.615384615384615,0.07692307692307693,0.25,0.25,0.5
8754,1974,PhD,Together,45068.0,0,1,2013-05-16,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,52,4728,3,20,11,1.8181818181818181,0.09090909090909091,0.3333333333333333,0.0,0.6666666666666666
1987,1987,Basic,Single,21063.0,1,0,2013-09-25,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,39,4596,2,59,13,4.538461538461538,0.15384615384615385,0.4,0.0,0.6
11007,1968,PhD,Married,29187.0,1,0,2013-05-09,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,58,4735,3,34,13,2.6153846153846154,0.07692307692307693,0.25,0.0,0.75
7426,1971,2n Cycle,Married,54690.0,1,1,2013-11-07,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,55,4553,4,198,15,13.2,0.2,0.3333333333333333,0.1111111111111111,0.5555555555555556
9153,1964,PhD,Married,59304.0,0,1,2013-07-29,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,3,11,0,62,4654,3,1048,33,31.757575757575758,0.09090909090909091,0.28,0.32,0.4
10379,1962,Master,Single,59247.0,0,2,2013-11-08,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,3,11,0,64,4552,3,574,27,21.25925925925926,0.18518518518518517,0.3125,0.125,0.5625
9204,1970,Graduation,Widow,66731.0,0,1,2012-09-12,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,3,11,0,56,4974,2,1029,20,51.45,0.2,0.3076923076923077,0.23076923076923078,0.46153846153846156
3197,1980,Graduation,Married,77353.0,0,1,2013-12-16,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,3,11,0,46,4514,3,670,24,27.916666666666668,0.08333333333333333,0.3333333333333333,0.2222222222222222,0.4444444444444444
2920,1975,PhD,Single,52614.0,0,1,2012-12-01,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,3,11,0,51,4894,2,990,24,41.25,0.08333333333333333,0.14285714285714285,0.2857142857142857,0.5714285714285714
6961,1974,Graduation,Married,26751.0,2,0,2014-05-22,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,52,4357,4,11,12,0.9166666666666666,0.08333333333333333,0.3333333333333333,0.0,0.6666666666666666
4673,1963,PhD,Married,81300.0,0,1,2012-10-30,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,3,11,1,63,4926,3,1241,26,47.73076923076923,0.11538461538461539,0.5555555555555556,0.16666666666666666,0.2777777777777778
9937,1979,Graduation,Single,70337.0,0,0,2014-01-02,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,3,11,0,47,4497,1,576,18,32.0,0.05555555555555555,0.125,0.125,0.75
8779,1985,2n Cycle,Married,36145.0,1,0,2013-06-16,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,3,11,1,41,4697,3,172,21,8.19047619047619,0.19047619047619047,0.5,0.125,0.375
9596,1980,PhD,Single,65295.0,0,0,2013-12-23,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,3,11,0,46,4507,1,664,22,30.181818181818183,0.045454545454545456,0.15789473684210525,0.15789473684210525,0.6842105263157895
2891,1963,Graduation,Divorced,68118.0,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0,63,4573,2,928,29,32.0,0.06896551724137931,0.38095238095238093,0.42857142857142855,0.19047619047619047
4910,1967,Graduation,Divorced,68743.0,0,0,2012-08-30,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,3,11,0,59,4987,1,2074,37,56.054054054054056,0.02702702702702703,0.3793103448275862,0.1724137931034483,0.4482758620689655
